trial,learning_rate,mean,std,count,sem,ci_lower,ci_upper
126,0.7,0.746023627420902,0.14108308294730373,500,0.00630942727890825,0.7336571499542418,0.7583901048875622
127,0.7,0.7519862812423183,0.13486486941737674,500,0.006031340315877737,0.7401648542231979,0.7638077082614386
128,0.7,0.7435410687335275,0.14280526273238597,500,0.006386445500286647,0.7310236355529657,0.7560585019140894
129,0.7,0.7470319852652336,0.14551534978992772,500,0.006507644277998762,0.7342770024803561,0.7597869680501111
130,0.7,0.7500173450238342,0.13986737934815588,500,0.006255059361144535,0.7377574286759909,0.7622772613716775
131,0.7,0.7546352694351688,0.1421135671892641,500,0.006355511935203565,0.7421784660421697,0.7670920728281678
132,0.7,0.7568608687747664,0.13600756382530027,500,0.006082443163350254,0.7449392801746,0.7687824573749329
133,0.7,0.7565088660230823,0.13270120894593823,500,0.005934578477990422,0.7448770922062211,0.7681406398399435
134,0.7,0.7630812006578848,0.1272028535238061,500,0.005688684548223581,0.7519313789433666,0.7742310223724029
135,0.7,0.7649899087648481,0.13200331629668413,500,0.00590336776989583,0.7534193079358522,0.7765605095938439
136,0.7,0.7709306409799473,0.12994788395946757,500,0.00581144604131248,0.7595402067389749,0.7823210752209198
137,0.7,0.7647106020813399,0.12973973934282207,500,0.00580213753107308,0.7533384125204367,0.7760827916422431
138,0.7,0.7621396242044491,0.12632084571940694,500,0.005649239960077145,0.751067113882698,0.7732121345262003
139,0.7,0.7644188624068403,0.12783834277243616,500,0.005717104491401724,0.7532133376036929,0.7756243872099877
140,0.7,0.7597497545271295,0.1362977703867519,500,0.006095421595328701,0.7478027282002851,0.7716967808539738
141,0.7,0.754545355042494,0.13902429868086674,500,0.006217355647493047,0.7423593379734076,0.7667313721115804
142,0.7,0.7570071080294167,0.13316664182114168,500,0.005955393268948784,0.7453345372222772,0.7686796788365563
143,0.7,0.7665642755722272,0.1313196893176981,500,0.005872795041970518,0.7550535972899649,0.7780749538544894
144,0.7,0.7694904372796921,0.12682391093556084,500,0.005671737720485859,0.7583738313475399,0.7806070432118444
145,0.7,0.7668136007522587,0.12595789319001321,500,0.005633008229510547,0.755772904622418,0.7778542968820994
146,0.7,0.769259150876119,0.1277679268887131,500,0.005713955397347714,0.7580597982973174,0.7804585034549205
147,0.7,0.7737851340323908,0.12149553783493519,500,0.005433445631236254,0.7631355805951677,0.7844346874696139
148,0.7,0.775462296908527,0.1269247824720945,500,0.0056762488327395414,0.7643368491963575,0.7865877446206965
149,0.7,0.7777623644883022,0.12634197175294054,500,0.005650184745018666,0.7666880023880656,0.7888367265885388
150,0.7,0.777227288624255,0.12330012643170249,500,0.005514149286712107,0.7664195560222993,0.7880350212262108
151,0.7,0.7829635529905996,0.1130362375980722,500,0.005055134223802139,0.7730554899119474,0.7928716160692518
152,0.7,0.7788141511687464,0.12081673024247355,500,0.00540308843282851,0.7682240978404026,0.7894042044970903
153,0.7,0.7713985684587795,0.12520981447076432,500,0.005599553132135317,0.7604234443197943,0.7823736925977648
154,0.7,0.7704511620788327,0.12695682097567235,500,0.00567768163817749,0.7593229060680048,0.7815794180896606
155,0.7,0.7730960198876519,0.12537951321202906,500,0.0056071422905586,0.762106020998157,0.7840860187771467
156,0.7,0.765779950312453,0.1335379413283008,500,0.005971998287709183,0.754074833668543,0.7774850669563631
157,0.7,0.7689422960190018,0.131518206262129,500,0.005881672989619179,0.7574142169593482,0.7804703750786554
158,0.7,0.7664733285278186,0.13319043550068213,500,0.005956457354646529,0.7547986721127113,0.7781479849429258
159,0.7,0.7681645443703947,0.1343545824501965,500,0.006008519588944792,0.7563878459760629,0.7799412427647265
160,0.7,0.7643885554867343,0.13320525359459298,500,0.005957120039952162,0.7527126002084281,0.7760645107650406
161,0.7,0.7642199338519929,0.13295381317050417,500,0.005945875282341083,0.7525660182986044,0.7758738494053815
162,0.7,0.7694240790612821,0.13324945450292291,500,0.005959096764666021,0.7577442494025367,0.7811039087200274
163,0.7,0.7660690143329596,0.13329733437033198,500,0.005961238017431628,0.7543849878187936,0.7777530408471256
164,0.7,0.7654470456131025,0.13463419781368566,500,0.006021024368151094,0.7536458378515264,0.7772482533746786
165,0.7,0.7673574965896081,0.13034385139875285,500,0.005829154243534848,0.7559323542722798,0.7787826389069363
166,0.7,0.7730319860355748,0.125575012858007,500,0.005615885300518276,0.7620248508465589,0.7840391212245906
167,0.7,0.7667353742487263,0.1271345130550333,500,0.005685628269547777,0.7555915428404126,0.7778792056570399
168,0.7,0.7664453231550116,0.13650080220670394,500,0.006104501454348866,0.7544805003044878,0.7784101460055354
169,0.7,0.7669275187938324,0.13762072914722948,500,0.006154586109725835,0.7548645300187697,0.778990507568895
170,0.7,0.7625633838544744,0.13089189785396965,500,0.005853663626108699,0.7510902031473013,0.7740365645616475
171,0.7,0.7672232051867628,0.12525055188392398,500,0.0056013749646363666,0.7562445102560755,0.77820190011745
172,0.7,0.756800097280368,0.13594477745448813,500,0.0060796352714863255,0.7448840121482548,0.7687161824124812
173,0.7,0.7610374419286787,0.13161985416129834,500,0.005886218821865433,0.7495004530378224,0.772574430819535
174,0.7,0.7652353365992554,0.13033181967171314,500,0.005828616168343898,0.7538112489093013,0.7766594242892094
175,0.7,0.7730532274398877,0.12021582985291017,500,0.005376215350453114,0.7625158453529995,0.7835906095267758
176,0.7,0.7760436175518104,0.12251381891527212,500,0.00547898454555296,0.7653048078425266,0.7867824272610942
177,0.7,0.7744314764149859,0.1263156795850464,500,0.005649008923524923,0.763359418924877,0.7855035339050948
178,0.7,0.7690716438130364,0.13105265714436704,500,0.005860853000135563,0.7575843719327707,0.780558915693302
179,0.7,0.76554539071413,0.13104948662017557,500,0.005860711209983234,0.7540583967425628,0.7770323846856971
180,0.7,0.767800312374006,0.1358955292966682,500,0.006077432826913286,0.755888544033256,0.7797120807147561
181,0.7,0.7698671565313185,0.13596515435635143,500,0.006080546554241069,0.757949285285006,0.781785027777631
182,0.7,0.7762817843730716,0.1304431677017477,500,0.0058335958036302565,0.7648479365979564,0.7877156321481869
183,0.7,0.7797733420798519,0.12457353737867553,500,0.005571097955526589,0.7688539900870198,0.790692694072684
184,0.7,0.7719201878758549,0.1310447932508339,500,0.005860501316125405,0.7604336052962491,0.7834067704554607
185,0.7,0.7722105822460553,0.13216004848560564,500,0.005910377046469646,0.7606262432349749,0.7837949212571358
186,0.7,0.7705002983894234,0.13453189680375394,500,0.00601644932790361,0.7587080577067323,0.7822925390721144
187,0.7,0.7757287209810753,0.1217863262519526,500,0.0054464500845866634,0.7650536788152854,0.7864037631468651
188,0.7,0.7803659056694525,0.12542011564152275,500,0.00560895808640659,0.7693723478200956,0.7913594635188095
189,0.7,0.7816908107409242,0.12237687154801558,500,0.005472860073102455,0.7709640049976434,0.792417616484205
190,0.7,0.7754887422173765,0.12721990095116767,500,0.005689446932352021,0.7643374262299666,0.7866400582047864
191,0.7,0.7725607356739612,0.12782445344612642,500,0.005716483341845918,0.7613564283239432,0.7837650430239792
192,0.7,0.7755542383430156,0.12691290590097895,500,0.0056757176963324624,0.764429831658204,0.7866786450278273
193,0.7,0.7641181140326607,0.12991709140495783,500,0.005810068956410787,0.7527303788780956,0.7755058491872259
194,0.7,0.7637867875471726,0.13211172022390352,500,0.00590821574090164,0.7522066846950053,0.7753668903993398
195,0.7,0.7664570404541511,0.12905432156975086,500,0.005771484716401605,0.755144930410004,0.7777691504982982
196,0.7,0.767395047593978,0.13071097402998186,500,0.005845572466724981,0.755937725559197,0.778852369628759
197,0.7,0.7685125747221585,0.1321078133095174,500,0.005908041018378647,0.7569328143261363,0.7800923351181807
198,0.7,0.7643985174459695,0.14037689255175215,500,0.006277845484318034,0.7520939402967062,0.7767030945952329
199,0.7,0.765353931672293,0.1342877542971922,500,0.006005530943086225,0.753583091023844,0.7771247723207421
200,0.7,0.7638661826016867,0.13289114492372833,500,0.005943072673144653,0.7522177601623232,0.7755146050410502
